"GSM","Score","GSE","Platform","GenesFound","GenesExpected","SampleTitle","Characteristics","LibSize","TreatmentRaw","CellLine","IsControl","Agent","AgentConfidence"
"GSM8062079",1.08077219993566,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D732 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",16631330,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062080",1.21687480925971,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D732 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",8733406,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062081",1.06196536564802,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D2172 | treatment: media alone | stimulation: Unstimulated | time: 24h",15878851,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062082",1.17041677252637,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D2172 | treatment: media alone | stimulation: Unstimulated | time: 24h",7724911,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062083",1.29002927693766,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D1173 | treatment: media alone | stimulation: Unstimulated | time: 24h",17478553,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062084",1.3297094417677,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D2172 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",8635404,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062085",1.37966024430827,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD8_1nM rapamycin_Unstimulated_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D2172 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",9392485,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062086",1.1321943613357,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD8_1nM rapamycin_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D932 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",16348452,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062087",1.35081398325975,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D2172 | treatment: media alone | stimulation: Unstimulated | time: 24h",14716801,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062088",1.19424453294528,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D932 | treatment: media alone | stimulation: Unstimulated | time: 24h",18222620,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062089",1.1378017942284,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D732 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",7787738,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062090",1.25856216212563,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D1173 | treatment: media alone | stimulation: Unstimulated | time: 24h",14625266,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062091",1.31189296259286,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",18058086,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062092",0.691669988360305,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",5569954,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062093",1.04708150206073,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D932 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",9055854,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062094",1.0173258567271,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D2172 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",14641495,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062095",1.03952436822338,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D2172 | treatment: media alone | stimulation: Unstimulated | time: 24h",14714578,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062096",0.796613754672993,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D1173 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",14589580,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062097",0.543069367087715,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D932 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",14868852,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062098",1.19547481520548,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D2172 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",7947576,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062099",1.30764550884409,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD8_1nM rapamycin_Unstimulated_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D732 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",17156125,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062100",1.10567041051387,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D932 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",8751120,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062101",1.18484776055905,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D932 | treatment: media alone | stimulation: Unstimulated | time: 24h",7998513,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062102",1.11090540352867,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D2172 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",15813629,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062103",0.805395143186043,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",6891783,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062104",0.935012423659811,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",16377629,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062107",1.21558711178554,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D732 | treatment: media alone | stimulation: Unstimulated | time: 24h",13891904,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062108",1.08163488260654,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D2172 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",12317423,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062109",0.84763339236903,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_168h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D932 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 168h",14153543,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062110",1.01895069759425,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D732 | treatment: media alone | stimulation: Unstimulated | time: 24h",9580552,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062112",0.91289739316047,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D2172 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",9137416,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062113",0.913701197123056,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D932 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",16116419,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062114",0.361622463069321,"GSE255002","NCBI-counts",6,6,"Donor.D932_Untransduced_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D932 | treatment: media alone | stimulation: Unstimulated | time: 24h",11149777,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062115",1.4946069144734,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D2172 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",15228227,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062117",1.32210866850554,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D732 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",12035382,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062119",1.1985081563266,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD8_media alone_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D732 | treatment: media alone | stimulation: Unstimulated | time: 24h",17298934,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062120",1.06049063241614,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D732 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",14999610,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062121",1.49811901081207,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",21361798,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062122",1.36005617673691,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D2172 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",9319688,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062123",1.20991345307901,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D1173 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",7830706,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062124",1.06341311658888,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D1173 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",15470064,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062125",1.28300812939644,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D2172 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",14288768,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062126",1.28288345029359,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D932 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",9005623,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062127",1.26673330555263,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D1173 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",9005728,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062128",1.34488773743345,"GSE255002","NCBI-counts",6,6,"Donor.D2172_Untransduced_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D2172 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",18407723,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062129",1.2951875657342,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D932 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",8727866,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062131",1.03222140503505,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D1173 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",15792015,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062132",1.31773027757871,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D732 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",19703443,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062133",1.24778607885019,"GSE255002","NCBI-counts",6,6,"Donor.D932_DARIC33_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: DARIC33 | donor: D932 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",17071055,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062134",1.35474520935975,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD8_1nM rapamycin_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D732 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",7355743,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062135",1.27211613157456,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD8_1nM rapamycin_Unstimulated_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D1173 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",18938969,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062136",1.31027077213416,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD8_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D732 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",15427183,"1nM rapamycin","CD8+ T cells",FALSE,"rapamycin","high"
"GSM8062137",1.15031014366492,"GSE255002","NCBI-counts",6,6,"Donor.D732_Untransduced_CD4_1nM rapamycin_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D732 | treatment: 1nM rapamycin | stimulation: Unstimulated | time: 24h",7419869,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062138",0.94863083695027,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD4_media alone_Unstimulated_24h","cell type: CD4+ T cells | transgene: Untransduced | donor: D1173 | treatment: media alone | stimulation: Unstimulated | time: 24h",9362074,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062139",1.02511348574191,"GSE255002","NCBI-counts",6,6,"Donor.D732_DARIC33_CD4_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D732 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",7530001,"media alone","CD4+ T cells",FALSE,"media alone","high"
"GSM8062140",1.42884931331388,"GSE255002","NCBI-counts",6,6,"Donor.D1173_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D1173 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",16958426,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8062141",1.39408115577942,"GSE255002","NCBI-counts",6,6,"Donor.D1173_Untransduced_CD8_media alone_CD33+ MV4-11 AML target cells_24h","cell type: CD8+ T cells | transgene: Untransduced | donor: D1173 | treatment: media alone | stimulation: CD33+ MV4-11 AML target cells | time: 24h",15205866,"media alone","CD8+ T cells",FALSE,"media alone","high"
"GSM8062142",1.52238476167305,"GSE255002","NCBI-counts",6,6,"Donor.D2172_DARIC33_CD4_1nM rapamycin_CD33+ MV4-11 AML target cells_24h","cell type: CD4+ T cells | transgene: DARIC33 | donor: D2172 | treatment: 1nM rapamycin | stimulation: CD33+ MV4-11 AML target cells | time: 24h",10465698,"1nM rapamycin","CD4+ T cells",FALSE,"rapamycin","high"
"GSM8123808",2.01928269734509,"GSE260759","NCBI-counts",6,6,"MOLM14_DMSO_1","tissue: hematopoietic | cell line: MOLM14 | cell type: AML | treatment: DMSO-treated",65272574,"DMSO-treated","MOLM14",TRUE,"control","control"
"GSM8123810",2.0319005875155,"GSE260759","NCBI-counts",6,6,"MOLM14_DMSO_3","tissue: hematopoietic | cell line: MOLM14 | cell type: AML | treatment: DMSO-treated",86970788,"DMSO-treated","MOLM14",TRUE,"control","control"
"GSM8123812",1.98065659496802,"GSE260759","NCBI-counts",6,6,"MOLM14_AZ2_1","tissue: hematopoietic | cell line: MOLM14 | cell type: AML | treatment: AZ2-treated",57888477,"AZ2-treated","MOLM14",FALSE,"AZ2-","high"
"GSM8123813",1.97579547071678,"GSE260759","NCBI-counts",6,6,"MOLM14_AZ2_2","tissue: hematopoietic | cell line: MOLM14 | cell type: AML | treatment: AZ2-treated",54201753,"AZ2-treated","MOLM14",FALSE,"AZ2-","high"
"GSM8123814",2.00124652569954,"GSE260759","NCBI-counts",6,6,"MOLM14_AZ2_3","tissue: hematopoietic | cell line: MOLM14 | cell type: AML | treatment: AZ2-treated",54474779,"AZ2-treated","MOLM14",FALSE,"AZ2-","high"
